Site,Animal,Population,Death,Status
Manchester,50,N,6,1
Manchester,51,N,10,1
Manchester,52,N,10,1
Manchester,53,N,10,1
Manchester,54,N,10,1
Manchester,55,N,10,1
Manchester,56,N,10,1
Manchester,57,N,10,1
Manchester,58,N,10,1
Manchester,59,N,10,1
Manchester,60,N,10,1
Manchester,61,N,10,1
Manchester,62,N,10,1
Manchester,63,N,10,1
Manchester,64,N,10,1
Manchester,65,N,10,1
Manchester,66,N,10,1
Manchester,67,N,10,1
Manchester,68,N,10,1
Manchester,69,N,10,1
Manchester,70,N,10,1
Manchester,71,N,10,1
Manchester,72,N,10,1
Manchester,73,N,10,1
Manchester,74,N,10,1
Manchester,75,N,10,1
Manchester,76,N,10,1
Manchester,77,N,11,1
Manchester,78,N,11,1
Manchester,79,N,11,1
Manchester,80,N,11,1
Manchester,81,N,11,1
Manchester,82,N,11,1
Manchester,83,N,11,1
Manchester,84,N,11,1
Manchester,85,N,11,1
Manchester,86,N,11,1
Manchester,87,N,11,1
Manchester,88,N,11,1
Manchester,89,N,11,1
Manchester,90,N,11,1
Manchester,91,N,11,1
Manchester,92,N,11,1
Manchester,93,N,11,1
Manchester,94,N,11,1
Manchester,95,N,11,1
Manchester,96,N,11,1
Manchester,97,N,11,1
Manchester,98,N,11,1
Manchester,99,N,11,1
Manchester,100,N,11,1
Manchester,101,N,11,1
Manchester,102,N,11,1
Manchester,103,N,11,1
Manchester,104,N,11,1
Manchester,105,N,11,1
Manchester,106,N,11,1
Manchester,107,N,11,1
Manchester,108,N,11,1
Manchester,109,N,11,1
Manchester,110,N,11,1
Manchester,111,N,11,1
Manchester,112,N,11,1
Manchester,113,N,11,1
Manchester,114,N,11,1
Manchester,115,N,11,1
Manchester,116,N,11,1
Manchester,117,N,11,1
Manchester,118,N,11,1
Manchester,119,N,11,1
Manchester,120,N,11,0
Manchester,121,N,11,0
Manchester,122,N,11,0
Manchester,123,N,11,0
Manchester,124,N,11,0
Manchester,125,N,11,0
Manchester,126,N,11,0
Manchester,127,N,11,0
Manchester,128,N,11,0
Manchester,129,N,11,0
Manchester,130,N,11,0
Manchester,131,N,11,0
Manchester,132,N,11,0
Manchester,133,N,11,0
Manchester,134,N,11,0
Manchester,135,N,11,0
Manchester,136,N,11,0
Manchester,137,N,11,0
Manchester,138,N,11,0
Manchester,139,N,11,0
Manchester,140,N,11,0
Manchester,141,N,11,0
Manchester,142,N,11,0
Manchester,143,N,11,0
Manchester,144,N,11,0
Manchester,145,N,11,0
Manchester,146,N,11,0
Manchester,147,N,11,0
Manchester,148,N,11,0
Manchester,149,N,11,0
Manchester,150,N,11,0
Manchester,151,N,11,0
Manchester,152,N,11,0
Manchester,153,N,11,0
Manchester,154,N,11,0
Manchester,155,N,11,0
Manchester,156,N,11,0
Manchester,157,N,11,0
Manchester,158,N,11,0
Manchester,159,N,11,0
Manchester,160,N,11,0
Manchester,161,N,11,0
Manchester,162,N,11,0
Manchester,163,N,11,0
Manchester,164,N,11,0
Manchester,165,N,11,0
Manchester,166,N,11,0
Manchester,167,N,11,0
Manchester,168,N,11,0
Manchester,169,N,11,0
Manchester,170,N,11,0
Manchester,171,N,11,0
Manchester,172,N,11,0
Manchester,173,N,11,0
Manchester,174,N,11,0
Manchester,175,N,11,0
Manchester,176,N,11,0
Manchester,177,N,11,0
Manchester,178,N,11,0
Manchester,179,N,11,0
Manchester,180,N,11,0
Manchester,181,N,11,0
Manchester,182,N,11,0
Manchester,183,N,11,0
Manchester,184,N,11,0
Manchester,185,N,11,0
Manchester,186,N,11,0
Manchester,187,N,11,0
Manchester,188,N,11,0
Manchester,189,N,11,0
Manchester,190,N,11,0
Manchester,191,N,11,0
Manchester,192,N,11,0
Manchester,193,N,11,0
Manchester,194,N,11,0
Manchester,195,N,11,0
Manchester,196,N,11,0
Manchester,197,N,11,0
Manchester,198,N,11,0
Manchester,199,N,11,0
Manchester,200,N,11,0
Manchester,201,N,11,0
Manchester,202,N,11,0
Manchester,203,N,11,0
Manchester,204,N,11,0
Manchester,205,N,11,0
Manchester,206,N,11,0
Manchester,207,N,11,0
Manchester,208,N,11,0
Manchester,209,N,11,0
Manchester,210,N,11,0
Manchester,211,N,11,0
Manchester,212,N,11,0
Manchester,213,N,11,0
Manchester,214,N,11,0
Manchester,215,N,11,0
Manchester,216,N,11,0
Manchester,217,N,11,0
Manchester,218,N,11,0
Manchester,219,N,11,0
Manchester,220,N,11,0
Manchester,221,N,11,0
Manchester,222,N,11,0
Manchester,223,N,11,0
Manchester,224,N,11,0
Manchester,225,N,11,0
Manchester,226,N,11,0
Manchester,227,N,11,0
Manchester,228,N,11,0
Manchester,229,N,11,0
Manchester,230,N,11,0
Manchester,231,N,11,0
Manchester,232,N,11,0
Manchester,233,N,11,0
Manchester,234,N,11,0
Manchester,235,N,11,0
Manchester,236,N,11,0
Manchester,237,N,11,0
Manchester,238,N,11,0
Manchester,239,N,11,0
Manchester,240,N,11,0
Manchester,241,N,11,0
Manchester,242,N,11,0
Manchester,243,N,11,0
Manchester,244,N,11,0
Manchester,245,N,11,0
Manchester,246,N,11,0
Manchester,247,N,11,0
Manchester,248,N,11,0
Manchester,249,N,11,0
Manchester,250,N,11,0
Manchester,251,N,11,0
Manchester,252,N,11,0
Manchester,253,N,11,0
Manchester,254,N,11,0
Manchester,255,N,11,0
Manchester,256,N,11,0
Manchester,257,N,11,0
Manchester,258,N,11,0
Manchester,259,N,11,0
Manchester,260,N,11,0
Manchester,261,N,11,0
Manchester,262,N,11,0
Manchester,263,N,11,0
Manchester,264,N,11,0
Manchester,265,N,11,0
Manchester,266,N,11,0
Manchester,267,N,11,0
Manchester,268,N,11,0
Manchester,269,N,11,0
Manchester,270,N,11,0
Manchester,271,N,11,0
Manchester,272,N,11,0
Manchester,273,N,11,0
Manchester,274,N,11,0
Manchester,275,N,11,0
Manchester,276,N,11,0
Manchester,277,N,11,0
Manchester,278,N,11,0
Manchester,279,N,11,0
Manchester,280,N,11,0
Manchester,281,N,11,0
Manchester,282,N,11,0
Manchester,283,N,11,0
Manchester,284,N,11,0
Manchester,285,N,11,0
Manchester,286,N,11,0
Manchester,287,N,11,0
Manchester,288,N,11,0
Manchester,289,N,11,0
Manchester,290,N,11,0
Manchester,291,N,11,0
Manchester,292,N,11,0
Manchester,293,N,11,0
Manchester,294,N,11,0
Manchester,295,N,11,0
Manchester,296,N,11,0
Manchester,297,N,11,0
Manchester,298,N,11,0
Manchester,299,N,11,0
Manchester,300,N,11,0
Manchester,301,N,11,0
Manchester,302,N,11,0
Manchester,303,N,11,0
Manchester,304,N,11,0
Manchester,305,N,11,0
Manchester,306,N,11,0
Manchester,307,N,11,0
Manchester,308,N,11,0
Manchester,309,N,11,0
Manchester,310,N,11,0
Manchester,311,N,11,0
Manchester,312,N,11,0
Manchester,313,N,11,0
Manchester,314,N,11,0
Manchester,315,N,11,0
Manchester,316,N,11,0
Manchester,317,N,11,0
Manchester,318,N,11,0
Manchester,319,N,11,0
Manchester,320,N,11,0
Manchester,321,N,11,0
Manchester,322,N,11,0
Manchester,323,N,11,0
Manchester,324,N,11,0
Manchester,325,N,11,0
Manchester,326,N,11,0
Manchester,327,N,11,0
Manchester,328,N,11,0
Manchester,329,N,11,0
Manchester,330,N,11,0
Manchester,331,N,11,0
Manchester,332,N,11,0
Manchester,333,N,11,0
Manchester,334,N,11,0
Manchester,335,N,11,0
Manchester,336,N,11,0
Manchester,337,N,11,0
Manchester,338,N,11,0
Manchester,339,N,11,0
Manchester,340,N,11,0
Manchester,341,N,11,0
Manchester,342,N,11,0
Manchester,343,N,11,0
Manchester,344,N,11,0
Manchester,345,N,11,0
Manchester,346,N,11,0
Manchester,347,N,11,0
Manchester,348,N,11,0
Manchester,349,N,11,0
Manchester,350,N,11,0
Manchester,351,N,11,0
Manchester,352,N,11,0
Manchester,353,N,11,0
Manchester,354,N,11,0
Manchester,355,N,11,0
Manchester,356,N,11,0
Manchester,357,N,11,0
Manchester,358,N,11,0
Manchester,359,N,11,0
Manchester,360,N,11,0
Manchester,361,N,11,0
Manchester,362,N,11,0
Manchester,363,N,11,0
Manchester,364,N,11,0
Manchester,365,N,11,0
Manchester,366,N,11,0
Manchester,367,N,11,0
Manchester,368,N,11,0
Manchester,369,N,11,0
Manchester,370,N,11,0
Manchester,371,N,11,0
Manchester,372,N,11,0
Manchester,373,N,11,0
Manchester,374,N,11,0
Manchester,375,N,11,0
Manchester,376,N,11,0
Manchester,377,N,11,0
Manchester,378,N,11,0
Manchester,379,N,11,0
Manchester,380,N,11,0
Manchester,381,N,11,0
Manchester,382,N,11,0
Manchester,383,N,11,0
Manchester,384,N,11,0
Manchester,385,N,11,0
Manchester,386,N,11,0
Manchester,387,N,11,0
Manchester,388,N,11,0
Manchester,389,N,11,0
Manchester,390,N,11,0
Manchester,391,N,11,0
Manchester,392,N,11,0
Manchester,393,N,11,0
Manchester,394,N,11,0
Manchester,395,N,11,0
Manchester,396,N,11,0
Manchester,397,N,11,0
Manchester,398,N,11,0
Manchester,399,N,11,0
Manchester,400,N,11,0
Manchester,401,N,11,0
Manchester,402,N,11,0
Manchester,403,N,11,0
Manchester,404,N,11,0
Manchester,405,N,11,0
Manchester,406,N,11,0
Manchester,407,N,11,0
Manchester,408,N,11,0
Manchester,409,N,11,0
Manchester,410,N,11,0
Manchester,411,N,11,0
Manchester,412,N,11,0
Manchester,413,N,11,0
Manchester,414,N,11,0
Manchester,415,N,11,0
Manchester,416,N,11,0
Manchester,417,N,11,0
Manchester,418,N,11,0
Manchester,419,N,11,0
Manchester,420,N,11,0
Manchester,421,N,11,0
Manchester,422,N,11,0
Manchester,423,N,11,0
Manchester,424,N,11,0
Manchester,425,N,11,0
Manchester,426,N,11,0
Manchester,427,N,11,0
Manchester,428,N,11,0
Manchester,429,N,11,0
Manchester,430,N,11,0
Manchester,431,N,11,0
Manchester,432,N,11,0
Manchester,433,N,11,0
Manchester,434,N,11,0
Manchester,435,N,11,0
Manchester,436,N,11,0
Manchester,437,N,11,0
Manchester,438,N,11,0
Manchester,439,N,11,0
Manchester,440,N,11,0
Manchester,441,N,11,0
Manchester,442,N,11,0
Manchester,443,N,11,0
Manchester,444,N,11,0
Manchester,445,N,11,0
Manchester,446,N,11,0
Manchester,447,N,11,0
Manchester,448,N,11,0
Manchester,449,N,11,0
Manchester,450,N,11,0
Manchester,451,N,11,0
Manchester,452,N,11,0
Manchester,453,N,11,0
Manchester,454,N,11,0
Manchester,455,N,11,0
Manchester,456,N,11,0
Manchester,457,N,11,0
Manchester,458,N,11,0
Manchester,459,N,11,0
Manchester,460,N,11,0
Manchester,461,N,11,0
Manchester,462,N,11,0
Manchester,463,N,11,0
Manchester,464,N,11,0
Manchester,465,N,11,0
Manchester,466,N,11,0
Manchester,467,N,11,0
Manchester,468,N,11,0
Manchester,469,N,11,0
Manchester,470,N,11,0
Manchester,471,N,11,0
Manchester,472,N,11,0
Manchester,473,N,11,0
Manchester,474,N,11,0
Manchester,475,N,11,0
Manchester,476,N,11,0
Manchester,477,N,11,0
Manchester,478,N,11,0
Manchester,479,N,11,0
Manchester,480,N,11,0
Manchester,481,H,4,1
Manchester,482,H,4,0
Manchester,483,H,4,0
Manchester,484,H,4,0
Manchester,485,H,4,0
Manchester,486,H,4,0
Manchester,487,H,4,0
Manchester,488,H,4,0
Manchester,489,H,4,0
Manchester,490,H,4,0
Manchester,491,H,4,0
Manchester,492,H,4,0
Manchester,493,H,4,0
Manchester,494,H,4,0
Manchester,495,H,4,0
Manchester,496,H,4,0
Manchester,497,H,4,0
Manchester,498,H,4,0
Manchester,499,H,4,0
Manchester,500,H,4,0
Manchester,501,H,4,0
Manchester,502,H,4,0
Manchester,503,H,4,0
Manchester,504,H,4,0
Manchester,505,H,4,0
Manchester,506,H,4,0
Manchester,507,H,4,0
Manchester,508,H,4,0
Manchester,509,H,4,0
Manchester,510,H,4,0
Manchester,511,H,4,0
Manchester,512,H,4,0
Manchester,513,H,4,0
Manchester,514,H,4,0
Manchester,515,H,6,1
Manchester,516,H,10,1
Manchester,517,H,10,1
Manchester,518,H,10,1
Manchester,519,H,10,1
Manchester,520,H,10,1
Manchester,521,H,10,1
Manchester,522,H,10,1
Manchester,523,H,10,1
Manchester,524,H,10,1
Manchester,525,H,10,1
Manchester,526,H,10,1
Manchester,527,H,11,1
Manchester,528,H,11,1
Manchester,529,H,11,1
Manchester,530,H,11,1
Manchester,531,H,11,1
Manchester,532,H,11,1
Manchester,533,H,11,1
Manchester,534,H,11,1
Manchester,535,H,11,1
Manchester,536,H,11,1
Manchester,537,H,11,1
Manchester,538,H,11,1
Manchester,539,H,11,1
Manchester,540,H,11,1
Manchester,541,H,11,1
Manchester,542,H,11,1
Manchester,543,H,11,1
Manchester,544,H,11,1
Manchester,545,H,11,1
Manchester,546,H,11,1
Manchester,547,H,11,1
Manchester,548,H,11,1
Manchester,549,H,11,1
Manchester,550,H,11,1
Manchester,551,H,11,1
Manchester,552,H,11,1
Manchester,553,H,11,1
Manchester,554,H,11,1
Manchester,555,H,11,1
Manchester,556,H,11,1
Manchester,557,H,11,1
Manchester,558,H,11,1
Manchester,559,H,11,1
Manchester,560,H,11,1
Manchester,561,H,11,1
Manchester,562,H,11,1
Manchester,563,H,11,1
Manchester,564,H,11,0
Manchester,565,H,11,0
Manchester,566,H,11,0
Manchester,567,H,11,0
Manchester,568,H,11,0
Manchester,569,H,11,0
Manchester,570,H,11,0
Manchester,571,H,11,0
Manchester,572,H,11,0
Manchester,573,H,11,0
Manchester,574,H,11,0
Manchester,575,H,11,0
Manchester,576,H,11,0
Manchester,577,H,11,0
Manchester,578,H,11,0
Manchester,579,H,11,0
Manchester,580,H,11,0
Manchester,581,H,11,0
Manchester,582,H,11,0
Manchester,583,H,11,0
Manchester,584,H,11,0
Manchester,585,H,11,0
Manchester,586,H,11,0
Manchester,587,H,11,0
Manchester,588,H,11,0
Manchester,589,H,11,0
Manchester,590,H,11,0
Manchester,591,H,11,0
Manchester,592,H,11,0
Manchester,593,H,11,0
Manchester,594,H,11,0
Manchester,595,H,11,0
Manchester,596,H,11,0
Manchester,597,H,11,0
Manchester,598,H,11,0
Manchester,599,H,11,0
Manchester,600,H,11,0
Manchester,601,H,11,0
Manchester,602,H,11,0
Manchester,603,H,11,0
Manchester,604,H,11,0
Manchester,605,H,11,0
Manchester,606,H,11,0
Manchester,607,H,11,0
Manchester,608,H,11,0
Manchester,609,H,11,0
Manchester,610,H,11,0
Manchester,611,H,11,0
Manchester,612,H,11,0
Manchester,613,H,11,0
Manchester,614,H,11,0
Manchester,615,H,11,0
Manchester,616,H,11,0
Manchester,617,H,11,0
Manchester,618,H,11,0
Manchester,619,H,11,0
Manchester,620,H,11,0
Manchester,621,H,11,0
Manchester,622,H,11,0
Manchester,623,H,11,0
Manchester,624,H,11,0
Manchester,625,H,11,0
Manchester,626,H,11,0
Manchester,627,H,11,0
Manchester,628,H,11,0
Manchester,629,H,11,0
Manchester,630,H,11,0
Manchester,631,H,11,0
Manchester,632,H,11,0
Manchester,633,H,11,0
Manchester,634,H,11,0
Manchester,635,H,11,0
Manchester,636,H,11,0
Manchester,637,H,11,0
Manchester,638,H,11,0
Manchester,639,H,11,0
Manchester,640,H,11,0
Manchester,641,H,11,0
Manchester,642,H,11,0
Manchester,643,H,11,0
Manchester,644,H,11,0
Manchester,645,H,11,0
Manchester,646,H,11,0
Manchester,647,H,11,0
Manchester,648,H,11,0
Manchester,649,H,11,0
Manchester,650,H,11,0
Manchester,651,H,11,0
Manchester,652,H,11,0
Manchester,653,H,11,0
Manchester,654,H,11,0
Manchester,655,H,11,0
Manchester,656,H,11,0
Manchester,657,H,11,0
Manchester,658,H,11,0
Manchester,659,H,11,0
Manchester,660,H,11,0
Manchester,661,H,11,0
Manchester,662,H,11,0
Manchester,663,H,11,0
Manchester,664,H,11,0
Manchester,665,H,11,0
Manchester,666,H,11,0
Manchester,667,H,11,0
Manchester,668,H,11,0
Manchester,669,H,11,0
Manchester,670,H,11,0
Manchester,671,H,11,0
Manchester,672,H,11,0
Manchester,673,H,11,0
Manchester,674,H,11,0
Manchester,675,H,11,0
Manchester,676,H,11,0
Manchester,677,H,11,0
Manchester,678,H,11,0
Manchester,679,H,11,0
Manchester,680,H,11,0
Manchester,681,H,11,0
Manchester,682,H,11,0
Manchester,683,H,11,0
Manchester,684,H,11,0
Manchester,685,H,11,0
Manchester,686,H,11,0
Manchester,687,H,11,0
Manchester,688,H,11,0
Manchester,689,H,11,0
Manchester,690,H,11,0
Manchester,691,H,11,0
Manchester,692,H,11,0
Manchester,693,H,11,0
Manchester,694,H,11,0
Manchester,695,H,11,0
Manchester,696,H,11,0
Manchester,697,H,11,0
Manchester,698,H,11,0
Manchester,699,H,11,0
Manchester,700,H,11,0
Manchester,701,H,11,0
Manchester,702,H,11,0
Manchester,703,H,11,0
Manchester,704,H,11,0
Manchester,705,H,11,0
Manchester,706,H,11,0
Manchester,707,H,11,0
Manchester,708,H,11,0
Manchester,709,H,11,0
Manchester,710,H,11,0
Manchester,711,H,11,0
Manchester,712,H,11,0
Manchester,713,H,11,0
Manchester,714,H,11,0
Manchester,715,H,11,0
Manchester,716,H,11,0
Manchester,717,H,11,0
Manchester,718,H,11,0
Manchester,719,H,11,0
Manchester,720,H,11,0
Manchester,721,H,11,0
Manchester,722,H,11,0
Manchester,723,H,11,0
Manchester,724,H,11,0
Manchester,725,H,11,0
Manchester,726,H,11,0
Manchester,727,H,11,0
Manchester,728,H,11,0
Manchester,729,H,11,0
Manchester,730,H,11,0
Manchester,731,H,11,0
Manchester,732,H,11,0
Manchester,733,H,11,0
Manchester,734,H,11,0
Manchester,735,H,11,0
Manchester,736,H,11,0
Manchester,737,H,11,0
Manchester,738,H,11,0
Manchester,739,H,11,0
Manchester,740,H,11,0
Manchester,741,H,11,0
Manchester,742,H,11,0
Manchester,743,H,11,0
Manchester,744,H,11,0
Manchester,745,H,11,0
Manchester,746,H,11,0
Manchester,747,H,11,0
Manchester,748,H,11,0
Manchester,749,H,11,0
Manchester,750,H,11,0
Manchester,751,H,11,0
Manchester,752,H,11,0
Manchester,753,H,11,0
Manchester,754,H,11,0
Manchester,755,H,11,0
Manchester,756,H,11,0
Manchester,757,H,11,0
Manchester,758,H,11,0
Manchester,759,H,11,0
Manchester,760,H,11,0
Manchester,761,H,11,0
Manchester,762,H,11,0
Manchester,763,H,11,0
Manchester,764,H,11,0
Manchester,765,H,11,0
Manchester,766,H,11,0
Manchester,767,H,11,0
Manchester,768,H,11,0
Manchester,769,H,11,0
Manchester,770,H,11,0
Manchester,771,H,11,0
Manchester,772,H,11,0
Manchester,773,H,11,0
Manchester,774,H,11,0
Manchester,775,H,11,0
Manchester,776,H,11,0
Manchester,777,H,11,0
Manchester,778,H,11,0
Manchester,779,H,11,0
Manchester,780,H,11,0
Manchester,781,H,11,0
Manchester,782,H,11,0
Manchester,783,H,11,0
Manchester,784,H,11,0
Manchester,785,H,11,0
Manchester,786,H,11,0
Manchester,787,H,11,0
Manchester,788,H,11,0
Manchester,789,H,11,0
Manchester,790,H,11,0
Manchester,791,H,11,0
Manchester,792,H,11,0
Manchester,793,H,11,0
Manchester,794,H,11,0
Manchester,795,H,11,0
Manchester,796,H,11,0
Manchester,797,H,11,0
Manchester,798,H,11,0
Manchester,799,H,11,0
Manchester,800,H,11,0
Manchester,801,H,11,0
Manchester,802,H,11,0
Manchester,803,H,11,0
Manchester,804,H,11,0
Manchester,805,H,11,0
Manchester,806,H,11,0
Manchester,807,H,11,0
Manchester,808,H,11,0
Manchester,809,H,11,0
Manchester,810,H,11,0
Manchester,811,H,11,0
Manchester,812,H,11,0
Manchester,813,H,11,0
Manchester,814,H,11,0
Manchester,815,H,11,0
Manchester,816,H,11,0
Manchester,817,H,11,0
Manchester,818,H,11,0
Manchester,819,H,11,0
Manchester,820,H,11,0
Manchester,821,H,11,0
Manchester,822,H,11,0
Manchester,823,H,11,0
Manchester,824,H,11,0
Manchester,825,H,11,0
Manchester,826,H,11,0
Manchester,827,H,11,0
Manchester,828,H,11,0
Manchester,829,H,11,0
Manchester,830,H,11,0
Manchester,831,H,11,0
Manchester,832,H,11,0
Manchester,833,H,11,0
Manchester,834,H,11,0
Manchester,835,H,11,0
Manchester,836,H,11,0
Manchester,837,H,11,0
Manchester,838,H,11,0
Manchester,839,H,11,0
Manchester,840,H,11,0
Manchester,841,H,11,0
Manchester,842,H,11,0
Manchester,843,H,11,0
Manchester,844,H,11,0
Manchester,845,H,11,0
Manchester,846,H,11,0
Manchester,847,H,11,0
Manchester,848,H,11,0
Manchester,849,H,11,0
Manchester,850,H,11,0
Manchester,851,H,11,0
Manchester,852,H,11,0
Manchester,853,H,11,0
Manchester,854,H,11,0
Manchester,855,H,11,0
Manchester,856,H,11,0
Manchester,857,H,11,0
Manchester,858,H,11,0
Manchester,859,H,11,0
Manchester,860,H,11,0
Manchester,861,H,11,0
Manchester,862,H,11,0
Manchester,863,H,11,0
Manchester,864,H,11,0
Manchester,865,H,11,0
Manchester,866,H,11,0
Manchester,867,H,11,0
Manchester,868,H,11,0
Manchester,869,H,11,0
Manchester,870,H,11,0
Manchester,871,H,11,0
Manchester,872,H,11,0
Manchester,873,H,11,0
Manchester,874,H,11,0
Manchester,875,H,11,0
Manchester,876,H,11,0
Manchester,877,H,11,0
Manchester,878,H,11,0
Manchester,879,H,11,0
Manchester,880,H,11,0
Manchester,881,H,11,0
Manchester,882,H,11,0
Manchester,883,H,11,0
Manchester,884,H,11,0
Manchester,885,H,11,0
Manchester,886,H,11,0
Manchester,887,H,11,0
Manchester,888,H,11,0
Manchester,889,H,11,0
Manchester,890,H,11,0
Manchester,891,H,11,0
Manchester,892,H,11,0
Manchester,893,H,11,0
Manchester,894,H,11,0
Manchester,895,H,11,0
Manchester,896,H,11,0
Manchester,897,H,11,0
Manchester,898,H,11,0
Manchester,899,H,11,0
Manchester,900,H,11,0
Manchester,901,H,11,0
Manchester,902,H,11,0
Manchester,903,H,11,0
Manchester,904,H,11,0
Manchester,905,H,11,0
Manchester,906,H,11,0
Manchester,907,H,11,0
Manchester,908,H,11,0
Manchester,909,H,11,0
Manchester,910,H,11,0
Manchester,911,H,11,0
Manchester,912,H,11,0
Manchester,913,H,11,0
Manchester,914,H,11,0
Manchester,915,H,11,0
Manchester,916,H,11,0
Manchester,917,H,11,0
Manchester,918,H,11,0
Manchester,919,H,11,0
Manchester,920,H,11,0
Manchester,921,H,11,0
Manchester,922,H,11,0
Manchester,923,H,11,0
Manchester,924,H,11,0
Manchester,925,H,11,0
Manchester,926,H,11,0
Manchester,927,H,11,0
Manchester,928,H,11,0
Manchester,929,H,11,0
Manchester,930,H,11,0
Manchester,931,H,11,0
Manchester,932,H,11,0
Manchester,933,H,11,0
Manchester,934,H,11,0
Manchester,935,H,11,0
Manchester,936,H,11,0
Manchester,937,H,11,0
Manchester,938,H,11,0
Manchester,939,H,11,0
Manchester,940,H,11,0
Manchester,941,H,11,0
Manchester,942,H,11,0
Manchester,943,H,11,0
Manchester,944,H,11,0
Manchester,945,H,11,0
Manchester,946,H,11,0
Manchester,947,H,11,0
Manchester,948,H,11,0
Manchester,949,H,11,0
Manchester,950,H,11,0
Manchester,951,H,11,0
Manchester,952,H,11,0
Manchester,953,H,11,0
Manchester,954,H,11,0
Manchester,955,H,11,0
Manchester,956,H,11,0
Manchester,957,H,11,0
Manchester,958,H,11,0
Manchester,959,H,11,0
Manchester,960,H,11,0
Manchester,961,S,4,1
Manchester,962,S,4,1
Manchester,963,S,4,1
Manchester,964,S,4,1
Manchester,965,S,4,1
Manchester,966,S,4,1
Manchester,967,S,4,1
Manchester,968,S,4,1
Manchester,969,S,4,1
Manchester,970,S,4,1
Manchester,971,S,4,1
Manchester,972,S,4,1
Manchester,973,S,4,0
Manchester,974,S,4,0
Manchester,975,S,4,0
Manchester,976,S,4,0
Manchester,977,S,4,0
Manchester,978,S,4,0
Manchester,979,S,4,0
Manchester,980,S,4,0
Manchester,981,S,4,0
Manchester,982,S,4,0
Manchester,983,S,4,0
Manchester,984,S,4,0
Manchester,985,S,4,0
Manchester,986,S,4,0
Manchester,987,S,4,0
Manchester,988,S,4,0
Manchester,989,S,4,0
Manchester,990,S,4,0
Manchester,991,S,4,0
Manchester,992,S,4,0
Manchester,993,S,4,0
Manchester,994,S,4,0
Manchester,995,S,4,0
Manchester,996,S,4,0
Manchester,997,S,4,0
Manchester,998,S,4,0
Manchester,999,S,4,0
Manchester,1000,S,4,0
Manchester,1001,S,4,0
Manchester,1002,S,4,0
Manchester,1003,S,4,0
Manchester,1004,S,4,0
Manchester,1005,S,6,1
Manchester,1006,S,6,1
Manchester,1007,S,6,1
Manchester,1008,S,6,1
Manchester,1009,S,10,1
Manchester,1010,S,10,1
Manchester,1011,S,10,1
Manchester,1012,S,10,1
Manchester,1013,S,10,1
Manchester,1014,S,10,1
Manchester,1015,S,10,1
Manchester,1016,S,10,1
Manchester,1017,S,10,1
Manchester,1018,S,10,1
Manchester,1019,S,10,1
Manchester,1020,S,10,1
Manchester,1021,S,10,1
Manchester,1022,S,10,1
Manchester,1023,S,10,1
Manchester,1024,S,10,1
Manchester,1025,S,10,1
Manchester,1026,S,10,1
Manchester,1027,S,10,1
Manchester,1028,S,10,1
Manchester,1029,S,10,1
Manchester,1030,S,10,1
Manchester,1031,S,10,1
Manchester,1032,S,10,1
Manchester,1033,S,10,1
Manchester,1034,S,10,1
Manchester,1035,S,10,1
Manchester,1036,S,10,1
Manchester,1037,S,10,1
Manchester,1038,S,10,1
Manchester,1039,S,10,1
Manchester,1040,S,10,1
Manchester,1041,S,10,1
Manchester,1042,S,11,1
Manchester,1043,S,11,1
Manchester,1044,S,11,1
Manchester,1045,S,11,1
Manchester,1046,S,11,1
Manchester,1047,S,11,1
Manchester,1048,S,11,1
Manchester,1049,S,11,1
Manchester,1050,S,11,1
Manchester,1051,S,11,1
Manchester,1052,S,11,1
Manchester,1053,S,11,1
Manchester,1054,S,11,1
Manchester,1055,S,11,1
Manchester,1056,S,11,1
Manchester,1057,S,11,1
Manchester,1058,S,11,1
Manchester,1059,S,11,1
Manchester,1060,S,11,1
Manchester,1061,S,11,1
Manchester,1062,S,11,1
Manchester,1063,S,11,1
Manchester,1064,S,11,1
Manchester,1065,S,11,1
Manchester,1066,S,11,1
Manchester,1067,S,11,1
Manchester,1068,S,11,1
Manchester,1069,S,11,0
Manchester,1070,S,11,0
Manchester,1071,S,11,0
Manchester,1072,S,11,0
Manchester,1073,S,11,0
Manchester,1074,S,11,0
Manchester,1075,S,11,0
Manchester,1076,S,11,0
Manchester,1077,S,11,0
Manchester,1078,S,11,0
Manchester,1079,S,11,0
Manchester,1080,S,11,0
Manchester,1081,S,11,0
Manchester,1082,S,11,0
Manchester,1083,S,11,0
Manchester,1084,S,11,0
Manchester,1085,S,11,0
Manchester,1086,S,11,0
Manchester,1087,S,11,0
Manchester,1088,S,11,0
Manchester,1089,S,11,0
Manchester,1090,S,11,0
Manchester,1091,S,11,0
Manchester,1092,S,11,0
Manchester,1093,S,11,0
Manchester,1094,S,11,0
Manchester,1095,S,11,0
Manchester,1096,S,11,0
Manchester,1097,S,11,0
Manchester,1098,S,11,0
Manchester,1099,S,11,0
Manchester,1100,S,11,0
Manchester,1101,S,11,0
Manchester,1102,S,11,0
Manchester,1103,S,11,0
Manchester,1104,S,11,0
Manchester,1105,S,11,0
Manchester,1106,S,11,0
Manchester,1107,S,11,0
Manchester,1108,S,11,0
Manchester,1109,S,11,0
Manchester,1110,S,11,0
Manchester,1111,S,11,0
Manchester,1112,S,11,0
Manchester,1113,S,11,0
Manchester,1114,S,11,0
Manchester,1115,S,11,0
